id,loan_amount,term,int_rate,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,total_payment,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type
727050,10000,36.0,7.29,A,A4,8 years,MORTGAGE,70000.0,Not Verified,Apr-17,Fully Paid,n,home_improvement,7.94,0,Dec-03,0,12,17,0.0,10915.25,915.26,0.0,0.0,0.0,Dec-18,5036.39,Dec-18,0.0,1,INDIVIDUAL
726965,7875,36.0,7.66,A,A5,10+ years,MORTGAGE,60000.0,Verified,Apr-17,Fully Paid,n,credit_card,23.66,0,Jun-95,1,8,24,0.0,8833.75182683,958.75,0.0,0.0,0.0,May-20,288.8,Jan-22,0.0,1,INDIVIDUAL
726872,6850,36.0,6.92,A,A3,8 years,MORTGAGE,53000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,12.93,0,May-00,0,8,14,0.0,7604.51909547,754.52,0.0,0.0,0.0,May-20,217.56,Apr-20,0.0,1,INDIVIDUAL
726767,4000,36.0,7.66,A,A5,10+ years,MORTGAGE,120996.0,Source Verified,Apr-17,Fully Paid,n,other,22.28,0,May-98,1,9,20,0.0,4486.792277,486.79,0.0,0.0,0.0,May-20,148.45,Apr-20,0.0,1,INDIVIDUAL
726629,7200,36.0,13.507328482328484,B,B2,10+ years,RENT,66560.0,Verified,Apr-17,Fully Paid,n,home_improvement,7.99,0,Nov-94,0,8,17,0.0,7706.14,506.14,0.0,0.0,0.0,Apr-18,1113.3,Jan-22,0.0,1,INDIVIDUAL
726602,2400,36.0,7.66,A,A5,5 years,RENT,44000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,2.05,0,Aug-02,2,5,9,0.0,2650.71,250.71,0.0,0.0,0.0,Mar-19,1014.71,Apr-19,0.0,1,INDIVIDUAL
726527,3000,36.0,10.74,B,B4,1 year,RENT,40000.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,6.63,0,Sep-07,0,10,14,0.0,3521.25899341,521.26,0.0,0.0,0.0,May-20,104.33,Jan-22,0.0,1,INDIVIDUAL
726165,15000,36.0,12.68,C,C1,6 years,MORTGAGE,95000.0,Verified,Apr-17,Fully Paid,n,home_improvement,11.6,0,Sep-03,1,8,12,0.0,18101.6967825,3101.7,0.0,0.0,0.0,May-20,547.25,Oct-21,0.0,1,INDIVIDUAL
726130,16000,36.0,5.79,A,A2,6 years,RENT,80000.0,Source Verified,Apr-17,Fully Paid,n,credit_card,8.31,0,Sep-00,0,8,12,0.0,17198.64,1198.64,0.0,0.0,0.0,Jan-20,485.31,Apr-20,0.0,1,INDIVIDUAL
726070,5000,36.0,15.65,D,D4,3 years,MORTGAGE,25380.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,7.85,0,Dec-06,2,6,7,0.0,6287.13,1287.13,0.0,0.0,0.0,Feb-20,530.95,Jan-22,0.0,1,INDIVIDUAL
725919,5000,36.0,9.63,B,B1,9 years,MORTGAGE,66500.0,Not Verified,Apr-17,Fully Paid,n,home_improvement,2.94,0,Nov-00,2,9,16,0.0,5356.26,356.26,0.0,0.0,0.0,Mar-18,3915.56,Oct-20,0.0,1,INDIVIDUAL
600434,25000,36.0,9.99,B,B4,< 1 year,RENT,75600.0,Verified,Oct-16,Fully Paid,n,credit_card,3.57,0,Oct-02,0,8,15,0.0,16785.09,1435.09,0.0,0.0,0.0,Oct-18,1418.53,Feb-21,0.0,1,INDIVIDUAL
725749,5000,36.0,5.79,A,A2,2 years,RENT,34000.0,Source Verified,Apr-17,Fully Paid,n,credit_card,26.89,0,Oct-97,1,21,38,0.0,5446.39,446.39,0.0,0.0,0.0,Dec-19,919.38,Jan-22,0.0,1,INDIVIDUAL
725675,3000,36.0,5.42,A,A1,8 years,MORTGAGE,54000.0,Source Verified,Apr-17,Fully Paid,n,car,20.84,0,Jun-99,0,7,19,0.0,3026.95,26.95,0.0,0.0,0.0,Jun-17,2936.85,Jun-17,0.0,1,INDIVIDUAL
725667,5100,36.0,13.507328482328484,B,B3,8 years,MORTGAGE,59500.0,Source Verified,Apr-17,Fully Paid,n,moving,15.54,0,Aug-92,1,8,26,0.0,5955.36804392,855.37,0.0,0.0,0.0,May-20,169.37,Jan-22,0.0,1,INDIVIDUAL
725645,5000,36.0,6.92,A,A3,3 years,MORTGAGE,51996.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,2.61,0,Nov-99,1,9,23,0.0,5550.73377063,550.73,0.0,0.0,0.0,May-20,158.48,Dec-21,0.0,1,INDIVIDUAL
725587,1500,36.0,7.29,A,A4,1 year,RENT,24000.0,Source Verified,Apr-17,Fully Paid,n,other,19.05,0,Sep-01,0,12,18,0.0,1673.91385979,173.91,0.0,0.0,0.0,May-20,51.15,Jan-22,0.0,1,INDIVIDUAL
725281,10850,36.0,7.66,A,A5,7 years,MORTGAGE,40000.0,Verified,Apr-17,Fully Paid,n,credit_card,12.36,0,Jan-05,0,9,14,0.0,11354.74,504.74,0.0,0.0,0.0,Dec-17,8996.46,Jan-18,0.0,1,INDIVIDUAL
725254,8000,36.0,5.79,A,A2,< 1 year,OWN,24000.0,Not Verified,Apr-17,Fully Paid,n,home_improvement,12.15,0,Dec-02,0,7,10,0.0,8730.84208264,730.84,0.0,0.0,0.0,May-20,276.2,Nov-20,0.0,1,INDIVIDUAL
725192,10000,36.0,5.79,A,A2,10+ years,MORTGAGE,65000.0,Not Verified,Apr-17,Fully Paid,n,home_improvement,2.16,0,Dec-95,0,5,17,0.0,10351.0,351.0,0.0,0.0,0.0,Feb-18,13.29,Feb-18,0.0,1,INDIVIDUAL
725132,5900,36.0,7.66,A,A5,9 years,MORTGAGE,84000.0,Not Verified,Apr-17,Fully Paid,n,car,17.34,0,Mar-99,0,7,31,0.0,6531.28,631.28,0.0,0.0,0.0,Apr-19,2321.63,May-19,0.0,1,INDIVIDUAL
594026,8500,36.0,11.49,B,B4,10+ years,MORTGAGE,32642.0,Not Verified,Oct-16,Fully Paid,n,credit_card,15.11,0,Sep-03,0,3,9,0.0,10085.34,1585.34,0.0,0.0,0.0,Oct-19,301.71,Oct-19,0.0,1,INDIVIDUAL
725123,7000,36.0,6.92,A,A3,4 years,RENT,24000.0,Source Verified,Apr-17,Fully Paid,n,moving,5.55,0,Nov-92,0,7,10,0.0,7771.18509099,771.19,0.0,0.0,0.0,May-20,220.82,Nov-21,0.0,1,INDIVIDUAL
725085,15000,36.0,10.0,B,B2,10+ years,MORTGAGE,107004.0,Verified,Apr-17,Fully Paid,n,major_purchase,24.77,0,Dec-94,1,12,29,0.0,17417.8888986,2417.89,0.0,0.0,0.0,May-20,521.06,Jan-22,0.0,1,INDIVIDUAL
725076,10000,36.0,15.65,D,D4,10+ years,OWN,105000.0,Verified,Apr-17,Fully Paid,n,debt_consolidation,18.31,0,Jun-90,0,11,23,0.0,11066.18,1066.18,0.0,0.0,0.0,Jan-18,8273.51,Jan-18,0.0,1,INDIVIDUAL
724993,3600,36.0,8.49,A,A5,10+ years,MORTGAGE,95000.0,Not Verified,May-17,Fully Paid,n,major_purchase,11.7,0,Jan-95,0,14,37,0.0,4088.69694292,488.7,0.0,0.0,0.0,May-20,125.84,May-20,0.0,1,INDIVIDUAL
724956,7000,36.0,11.11,B,B5,< 1 year,RENT,42000.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,13.49,0,Dec-05,1,7,8,0.0,7918.31,918.31,0.0,0.0,0.0,Oct-18,4033.49,Jan-22,0.0,1,INDIVIDUAL
724826,3500,36.0,14.91,D,D2,10+ years,MORTGAGE,75500.0,Not Verified,Apr-17,Fully Paid,n,home_improvement,14.24,0,May-87,0,7,17,0.0,3775.37,275.37,0.0,0.0,0.0,Nov-18,97.96,Jan-22,0.0,1,INDIVIDUAL
724810,11300,36.0,10.37,B,B3,4 years,MORTGAGE,80140.0,Verified,Apr-17,Fully Paid,n,debt_consolidation,13.57,0,May-93,0,8,24,0.0,12629.33,1329.32,0.0,0.0,0.0,Sep-18,6769.08,Apr-20,0.0,1,INDIVIDUAL
724476,1500,36.0,11.11,B,B5,10+ years,RENT,26400.0,Source Verified,Apr-17,Fully Paid,n,major_purchase,22.64,0,Mar-99,0,8,15,0.0,1742.44,242.44,0.0,0.0,0.0,Oct-19,76.48,Nov-19,0.0,1,INDIVIDUAL
724391,12000,36.0,7.66,A,A5,4 years,MORTGAGE,50400.0,Source Verified,Apr-17,Fully Paid,n,home_improvement,10.19,0,Dec-04,0,4,7,0.0,13462.4842042,1462.48,0.0,0.0,0.0,May-20,423.0,Apr-20,0.0,1,INDIVIDUAL
724236,2750,36.0,9.63,B,B1,10+ years,MORTGAGE,27138.0,Verified,Apr-17,Fully Paid,n,credit_card,18.0,0,Apr-93,0,8,16,0.0,3176.49874407,426.5,0.0,0.0,0.0,Apr-20,92.84,Apr-20,0.0,1,INDIVIDUAL
724218,6000,36.0,9.63,B,B1,10+ years,RENT,16000.0,Not Verified,Apr-17,Fully Paid,n,other,6.83,0,May-94,0,2,15,0.0,6229.26,229.26,0.0,0.0,0.0,Sep-17,5460.69,Oct-17,0.0,1,INDIVIDUAL
724189,5000,36.0,7.29,A,A4,6 years,MORTGAGE,48996.0,Not Verified,Apr-17,Fully Paid,n,home_improvement,0.0,0,Jul-96,0,4,20,0.0,5580.24138845,580.24,0.0,0.0,0.0,Apr-20,167.43,Feb-21,0.0,1,INDIVIDUAL
724178,3800,36.0,10.37,B,B3,3 years,RENT,60000.0,Verified,Apr-17,Fully Paid,n,vacation,10.52,0,May-05,0,7,9,0.0,4265.92,465.92,0.0,0.0,0.0,Oct-18,2172.22,Jan-22,0.0,1,INDIVIDUAL
724053,9200,36.0,6.92,A,A3,< 1 year,RENT,50000.0,Not Verified,Apr-17,Fully Paid,n,credit_card,6.26,0,Aug-99,0,10,37,0.0,10208.6350283,1008.64,0.0,0.0,0.0,Feb-20,853.38,Jan-22,0.0,1,INDIVIDUAL
723498,4200,36.0,7.29,A,A4,10+ years,OWN,32700.0,Verified,Apr-17,Charged Off,n,major_purchase,1.14,0,Jul-95,0,5,21,0.0,1170.67,208.1,0.0,0.0,0.0,Jan-18,130.25,Jan-22,0.0,1,INDIVIDUAL
723405,5050,36.0,5.42,A,A1,4 years,RENT,74000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,8.16,0,Nov-95,0,15,27,0.0,5421.61,371.61,0.0,0.0,0.0,Mar-19,2078.74,Jan-22,0.0,1,INDIVIDUAL
723284,3000,36.0,7.66,A,A5,,MORTGAGE,66000.0,Verified,Apr-17,Fully Paid,n,house,24.2,0,Jun-81,2,13,46,0.0,3365.80757402,365.81,0.0,0.0,0.0,Apr-20,105.85,Apr-20,0.0,1,INDIVIDUAL
723025,6000,36.0,12.68,C,C1,10+ years,RENT,42000.0,Not Verified,Apr-17,Fully Paid,n,credit_card,22.54,0,Aug-99,2,13,31,0.0,7029.57,1029.57,0.0,0.0,0.0,Feb-19,2824.16,Aug-20,0.0,1,INDIVIDUAL
722962,2225,36.0,7.66,A,A5,< 1 year,RENT,52500.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,8.14,0,Feb-05,0,3,7,0.0,2361.03,136.03,0.0,0.0,0.0,Mar-18,1671.01,Mar-18,0.0,1,INDIVIDUAL
722842,3000,36.0,5.79,A,A2,7 years,MORTGAGE,72000.0,Source Verified,Apr-17,Fully Paid,n,home_improvement,8.97,0,Jan-98,1,9,35,0.0,3185.69,185.69,0.0,0.0,0.0,Sep-18,1827.76,Dec-21,0.0,1,INDIVIDUAL
722833,3000,36.0,7.29,A,A4,7 years,MORTGAGE,50400.0,Source Verified,Apr-17,Fully Paid,n,car,0.0,0,Mar-97,2,4,7,0.0,3342.99,342.99,0.0,0.0,0.0,Jan-20,466.69,Jan-22,0.0,1,INDIVIDUAL
722826,12000,36.0,6.92,A,A3,5 years,RENT,91200.0,Not Verified,Apr-17,Fully Paid,n,credit_card,11.67,0,Dec-99,0,9,20,0.0,13208.51,1208.51,0.0,0.0,0.0,Jun-19,3963.26,Sep-20,0.0,1,INDIVIDUAL
722636,9000,36.0,11.11,B,B5,2 years,MORTGAGE,89796.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,13.31,0,Feb-07,0,7,10,0.0,10617.6719729,1617.67,0.0,0.0,0.0,Apr-20,326.57,Jan-22,0.0,1,INDIVIDUAL
722608,4500,36.0,5.79,A,A2,10+ years,MORTGAGE,38000.0,Verified,Apr-17,Fully Paid,n,major_purchase,7.58,0,Apr-97,1,7,17,0.0,4707.55,207.55,0.0,0.0,0.0,Mar-18,3351.0,Apr-19,0.0,1,INDIVIDUAL
722509,10000,36.0,13.06,C,C2,10+ years,RENT,56000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,16.67,0,Dec-98,0,10,28,0.0,12137.0611253,2137.06,0.0,0.0,0.0,Apr-20,351.01,Jan-22,0.0,1,INDIVIDUAL
722442,12000,36.0,7.66,A,A5,,MORTGAGE,60000.0,Not Verified,Apr-17,Fully Paid,n,other,11.1,0,Dec-90,2,5,23,0.0,12618.72,618.72,0.0,0.0,0.0,Feb-18,18.66,Feb-18,0.0,1,INDIVIDUAL
722312,7000,36.0,6.92,A,A3,3 years,RENT,60000.0,Source Verified,Apr-17,Fully Paid,n,credit_card,5.42,0,Nov-05,0,12,24,0.0,7444.4,444.4,0.0,0.0,0.0,May-18,4856.44,Apr-20,0.0,1,INDIVIDUAL
722273,12000,36.0,10.37,B,B3,3 years,RENT,61000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,10.41,0,Aug-00,0,8,24,0.0,13472.05,1472.06,0.0,0.0,0.0,Nov-18,152.69,Jan-22,0.0,1,INDIVIDUAL
722217,15000,36.0,13.507328482328484,B,B1,4 years,RENT,36000.0,Source Verified,Apr-17,Fully Paid,n,other,10.2,0,Jul-05,2,18,31,0.0,16608.92,1608.92,0.0,0.0,0.0,Mar-19,2812.13,Mar-19,0.0,1,INDIVIDUAL
722076,2425,36.0,5.42,A,A1,4 years,RENT,78100.0,Not Verified,Apr-17,Fully Paid,n,credit_card,11.14,0,Dec-00,0,8,16,0.0,2598.87,173.87,0.0,0.0,0.0,Feb-19,1067.11,Jan-22,0.0,1,INDIVIDUAL
722015,11200,36.0,5.42,A,A1,3 years,MORTGAGE,31200.0,Verified,Apr-17,Fully Paid,n,credit_card,12.77,0,Jun-00,0,10,19,0.0,12158.7247794,958.72,0.0,0.0,0.0,Apr-20,355.52,Apr-20,0.0,1,INDIVIDUAL
721920,4000,36.0,7.29,A,A4,10+ years,MORTGAGE,92000.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,12.43,0,Jul-96,0,6,25,0.0,4232.91,232.91,0.0,0.0,0.0,Mar-18,2996.12,Mar-18,0.0,1,INDIVIDUAL
721803,2500,36.0,10.37,B,B3,4 years,RENT,31200.0,Not Verified,Apr-17,Fully Paid,n,major_purchase,29.27,0,Nov-00,1,3,27,0.0,2919.20030412,419.2,0.0,0.0,0.0,Apr-20,83.41,Jan-22,0.0,1,INDIVIDUAL
721655,12000,36.0,12.68,C,C1,8 years,MORTGAGE,117000.0,Not Verified,Apr-17,Fully Paid,n,credit_card,9.55,0,Jun-98,0,9,15,0.0,13764.12,1764.12,0.0,0.0,0.0,Oct-18,274.55,Oct-21,0.0,1,INDIVIDUAL
721468,1000,36.0,7.29,A,A4,1 year,RENT,17000.0,Not Verified,Apr-17,Fully Paid,n,other,5.44,0,Oct-91,1,4,4,0.0,1115.94372336,115.94,0.0,0.0,0.0,Apr-20,34.33,Oct-21,0.0,1,INDIVIDUAL
721453,10000,36.0,13.06,C,C2,10+ years,OWN,120000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,5.3,0,Feb-99,0,6,21,0.0,12056.12,2056.12,0.0,0.0,0.0,Dec-19,413.71,Jan-22,0.0,1,INDIVIDUAL
721257,8000,36.0,9.63,B,B1,10+ years,OWN,29894.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,21.28,0,Dec-86,0,16,46,0.0,8794.15,794.15,0.0,0.0,0.0,Aug-18,12.68,Dec-19,0.0,1,INDIVIDUAL
721221,4000,36.0,13.507328482328484,B,B1,< 1 year,RENT,30000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,23.0,0,May-05,0,7,14,0.0,4584.5,584.5,0.0,0.0,0.0,Aug-19,1125.08,Jan-22,0.0,1,INDIVIDUAL
721179,10000,36.0,13.507328482328484,B,B5,10+ years,RENT,65496.0,Not Verified,Apr-17,Fully Paid,n,other,13.81,0,Sep-86,1,11,39,0.0,11673.03,1673.03,0.0,0.0,0.0,Jan-20,225.13,Jan-22,0.0,1,INDIVIDUAL
721079,13000,36.0,9.63,B,B1,2 years,RENT,34000.0,Not Verified,Apr-17,Fully Paid,n,credit_card,10.94,0,Sep-98,1,13,26,0.0,15017.1239495,2017.12,0.0,0.0,0.0,Apr-20,433.8,Jan-22,0.0,1,INDIVIDUAL
721057,4000,36.0,12.68,C,C1,5 years,OWN,65600.0,Not Verified,Apr-17,Fully Paid,n,other,5.47,0,Sep-02,2,5,18,0.0,4827.16677495,827.17,0.0,0.0,0.0,Apr-20,145.16,Oct-20,0.0,1,INDIVIDUAL
720966,5200,36.0,13.43,C,C3,3 years,RENT,52000.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,9.51,0,May-97,2,7,18,0.0,6342.83581702,1142.84,0.0,0.0,0.0,Apr-20,191.05,Aug-20,0.0,1,INDIVIDUAL
720941,5000,36.0,12.68,C,C1,8 years,MORTGAGE,95400.0,Not Verified,Apr-17,Fully Paid,n,home_improvement,10.83,0,Jun-89,0,10,23,0.0,5923.2,923.2,0.0,0.0,0.0,May-19,1908.59,Jan-22,0.0,1,INDIVIDUAL
720912,3000,36.0,10.0,B,B2,< 1 year,RENT,38500.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,11.31,0,May-98,0,6,9,0.0,3482.9138272,482.91,0.0,0.0,0.0,May-20,107.48,Jan-22,0.0,1,INDIVIDUAL
720543,5600,36.0,11.11,B,B5,1 year,OWN,35000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,24.99,0,Oct-02,1,9,18,0.0,6560.68,960.68,0.0,0.0,0.0,Sep-19,1442.13,Oct-19,0.0,1,INDIVIDUAL
720394,5600,36.0,6.92,A,A3,6 years,MORTGAGE,37459.0,Not Verified,Apr-17,Fully Paid,n,car,0.61,0,Aug-03,0,4,8,0.0,6129.73,529.73,0.0,0.0,0.0,Mar-19,2333.83,Apr-19,0.0,1,INDIVIDUAL
720360,4800,36.0,13.06,C,C2,2 years,RENT,45000.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,15.87,0,Jan-00,2,6,9,0.0,5755.57,955.57,0.0,0.0,0.0,Sep-19,482.93,Sep-19,0.0,1,INDIVIDUAL
720358,4500,36.0,13.507328482328484,B,B3,6 years,MORTGAGE,86000.0,Source Verified,Apr-17,Fully Paid,n,home_improvement,3.87,0,Jan-98,0,8,13,0.0,4719.37,219.37,0.0,0.0,0.0,Oct-17,3990.49,Jan-22,0.0,1,INDIVIDUAL
720220,12000,36.0,7.29,A,A4,< 1 year,RENT,62400.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,4.4,0,Feb-00,0,4,7,0.0,13372.68,1372.68,0.0,0.0,0.0,Dec-19,1855.48,Jan-20,0.0,1,INDIVIDUAL
720202,5925,36.0,11.11,B,B5,< 1 year,RENT,40000.0,Source Verified,Apr-17,Charged Off,n,credit_card,18.48,0,Jan-89,0,6,19,0.0,387.22,108.04,0.0,0.0,0.0,Jul-17,194.29,Jan-22,0.0,1,INDIVIDUAL
720193,1000,36.0,10.37,B,B3,4 years,OWN,40000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,8.52,0,May-97,1,10,25,0.0,1163.64,163.64,0.0,0.0,0.0,Nov-19,191.17,Jan-22,0.0,1,INDIVIDUAL
720152,7600,36.0,6.0,B,B1,8 years,MORTGAGE,42000.0,Source Verified,Apr-17,Fully Paid,n,home_improvement,18.0,0,Oct-00,1,8,34,0.0,8681.88015837,1081.88,0.0,0.0,0.0,Feb-20,807.49,Jan-22,0.0,1,INDIVIDUAL
720068,6000,36.0,5.79,A,A2,10+ years,MORTGAGE,31200.0,Not Verified,Apr-17,Fully Paid,n,home_improvement,28.81,0,Mar-90,0,16,28,0.0,6548.58990701,548.59,0.0,0.0,0.0,Apr-20,202.08,Apr-20,0.0,1,INDIVIDUAL
720043,3000,36.0,13.507328482328484,A,A2,2 years,RENT,76000.0,Source Verified,Apr-17,Fully Paid,n,credit_card,17.31,0,Jul-94,0,9,21,0.0,3241.05,241.05,0.0,0.0,0.0,Apr-19,1158.95,Mar-21,0.0,1,INDIVIDUAL
719833,8875,36.0,7.66,A,A5,3 years,RENT,33000.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,29.93,0,Apr-04,0,5,16,0.0,9845.35,970.35,0.0,0.0,0.0,May-19,3228.58,May-21,0.0,1,INDIVIDUAL
719712,6000,36.0,9.63,B,B1,3 years,RENT,78000.0,Source Verified,Apr-17,Fully Paid,n,other,1.8,0,May-01,1,8,14,0.0,6908.04,908.04,0.0,0.0,0.0,Nov-19,1142.52,Nov-19,0.0,1,INDIVIDUAL
719702,3000,36.0,5.42,A,A1,2 years,MORTGAGE,95000.0,Not Verified,Apr-17,Fully Paid,n,major_purchase,8.08,0,Mar-98,0,6,17,0.0,3256.52456318,256.52,0.0,0.0,0.0,Apr-20,98.56,Feb-21,0.0,1,INDIVIDUAL
719582,6000,36.0,13.507328482328484,A,A4,5 years,MORTGAGE,70000.0,Not Verified,Apr-17,Fully Paid,n,major_purchase,10.35,0,Jun-01,0,10,23,0.0,6173.1,173.1,0.0,0.0,0.0,Sep-17,5431.88,Aug-17,0.0,1,INDIVIDUAL
719545,7000,36.0,13.507328482328484,A,A3,5 years,RENT,55000.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,17.15,0,Jun-03,0,13,25,0.0,7771.18509099,771.19,0.0,0.0,0.0,Apr-20,220.82,Aug-21,0.0,1,INDIVIDUAL
718964,2000,36.0,9.63,B,B1,2 years,RENT,35000.0,Not Verified,Apr-17,Fully Paid,n,medical,10.66,0,Nov-98,0,3,14,0.0,2140.04,140.04,0.0,0.0,0.0,Mar-18,900.04,Jan-22,0.0,1,INDIVIDUAL
718880,8000,36.0,10.0,B,B2,5 years,RENT,42000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,9.23,0,Aug-01,0,7,8,0.0,9289.04796882,1289.05,0.0,0.0,0.0,May-20,280.67,Apr-20,0.0,1,INDIVIDUAL
718831,10000,36.0,11.11,B,B5,< 1 year,RENT,36000.0,Source Verified,Apr-17,Fully Paid,n,house,18.33,0,Aug-98,1,5,11,0.0,11797.1869554,1797.19,0.0,0.0,0.0,Apr-20,366.92,Apr-20,0.0,1,INDIVIDUAL
718829,10000,36.0,7.29,A,A4,< 1 year,MORTGAGE,105600.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,3.85,0,Aug-89,0,7,15,0.0,11161.3789569,1161.38,0.0,0.0,0.0,Apr-20,327.6,Jan-22,0.0,1,INDIVIDUAL
718759,2500,36.0,10.37,B,B3,2 years,RENT,24000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,24.3,0,Mar-08,0,10,10,0.0,2919.20030412,419.2,0.0,0.0,0.0,Apr-20,83.41,Apr-20,0.0,1,INDIVIDUAL
718730,10000,36.0,13.507328482328484,A,A5,10+ years,RENT,117000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,15.28,0,Dec-97,0,10,28,0.0,10893.93,893.93,0.0,0.0,0.0,Oct-18,5624.62,Jan-22,0.0,1,INDIVIDUAL
718692,10000,36.0,6.92,A,A3,4 years,MORTGAGE,140004.0,Source Verified,Apr-17,Fully Paid,n,home_improvement,0.5,0,Sep-95,2,14,36,0.0,10983.46,983.46,0.0,0.0,0.0,Sep-19,357.19,Sep-19,0.0,1,INDIVIDUAL
718574,15000,36.0,10.0,B,B2,8 years,MORTGAGE,52000.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,11.26,0,Jun-00,0,9,23,0.0,17413.9394128,2413.94,0.0,0.0,0.0,Mar-20,1000.78,May-21,0.0,1,INDIVIDUAL
718573,5000,36.0,13.507328482328484,A,A1,10+ years,RENT,33600.0,Not Verified,May-17,Fully Paid,n,debt_consolidation,13.36,0,Mar-96,2,11,21,0.0,5427.78770858,427.79,0.0,0.0,0.0,Jun-20,160.99,Jan-22,0.0,1,INDIVIDUAL
718452,4300,36.0,13.507328482328484,B,B1,1 year,RENT,30000.0,Source Verified,Apr-17,Fully Paid,n,debt_consolidation,12.96,0,Feb-06,1,5,5,0.0,4840.05,540.05,0.0,0.0,0.0,Jan-19,2088.13,Dec-21,0.0,1,INDIVIDUAL
718089,2500,36.0,15.65,D,D4,7 years,RENT,45996.0,Source Verified,Apr-17,Fully Paid,n,other,6.18,0,Aug-03,1,3,24,0.0,3085.52,585.53,0.0,0.0,0.0,Oct-19,268.35,Oct-19,0.0,1,INDIVIDUAL
717937,5000,36.0,13.507328482328484,B,B5,2 years,MORTGAGE,55000.0,Not Verified,Apr-17,Fully Paid,n,home_improvement,10.91,0,Dec-94,2,22,32,0.0,5896.83635122,896.84,0.0,0.0,0.0,Apr-20,192.24,Apr-20,0.0,1,INDIVIDUAL
717765,2000,36.0,13.507328482328484,A,A5,10+ years,RENT,48192.0,Source Verified,Apr-17,Fully Paid,n,other,13.77,0,Dec-95,0,9,18,0.0,2243.29841709,243.3,0.0,0.0,0.0,Apr-20,74.98,Apr-20,0.0,1,INDIVIDUAL
717675,15000,36.0,11.11,B,B5,10+ years,MORTGAGE,90000.0,Verified,Apr-17,Fully Paid,n,credit_card,17.91,0,Jul-87,0,21,30,0.0,17692.0361546,2692.04,0.0,0.0,0.0,Apr-20,556.44,Apr-20,0.0,1,INDIVIDUAL
717661,8000,36.0,13.8,C,C4,4 years,RENT,54000.0,Not Verified,Apr-17,Fully Paid,n,debt_consolidation,12.31,0,Aug-03,2,4,6,0.0,9812.57664169,1812.58,0.0,0.0,0.0,Apr-20,283.09,Apr-20,0.0,1,INDIVIDUAL
717638,4000,36.0,16.77,E,E2,4 years,MORTGAGE,77705.4,Source Verified,Apr-17,Fully Paid,n,vacation,0.93,0,Oct-02,0,2,13,0.0,4956.83,956.83,0.0,0.0,0.0,Jul-19,1078.8,Dec-20,0.0,1,INDIVIDUAL
717598,5000,36.0,17.51,E,E4,1 year,RENT,27996.0,Source Verified,Apr-17,Fully Paid,n,major_purchase,2.96,0,Feb-07,0,3,3,0.0,6459.73417618,1459.73,0.0,0.0,0.0,Apr-20,190.45,Apr-20,0.0,1,INDIVIDUAL
717334,5000,36.0,10.0,B,B2,10+ years,RENT,63000.0,Not Verified,Apr-17,Fully Paid,n,vacation,17.41,0,Dec-93,0,9,18,0.0,5805.52846712,805.53,0.0,0.0,0.0,Apr-20,175.97,Apr-20,0.0,1,INDIVIDUAL
717301,5600,36.0,13.507328482328484,B,B3,3 years,RENT,56056.0,Verified,Apr-17,Fully Paid,n,debt_consolidation,24.25,0,Sep-02,0,12,21,0.0,6514.80986722,914.81,0.0,0.0,0.0,Feb-20,435.33,Mar-20,0.0,1,INDIVIDUAL
